7.147999999999999687e+00,2.100000000000000000e+01,3.900142599999999948e+04,2.678052000000000135e+03,9.121093999999999141e+03,3.323570000000000277e+02,3.323570000000000277e+02,8.099930000000000518e+02,2.880000000000000000e+02,6.843709999999999809e+02,2.980999999999999872e+00,9.979999999999999982e-01,1.552399999999999913e+01,1.036000000000000032e+00,4.304699999999999704e+01,8.519999999999999796e-01,9.909999999999999920e-01,9.919999999999999929e-01
1.137999999999999901e+00,3.000000000000000000e+00,1.515044000000000096e+03,1.372221999999999980e+03,6.642822000000000116e+03,8.678000000000000824e+00,8.678000000000000824e+00,4.714839999999999804e+02,2.880000000000000000e+02,5.460579999999999927e+02,1.147999999999999909e+00,9.979999999999999982e-01,6.128999999999999559e+00,1.018999999999999906e+00,2.629000000000000004e+00,1.000000000000000056e-01,9.959999999999999964e-01,9.939999999999999947e-01
1.137999999999999901e+00,3.000000000000000000e+00,4.739337000000000444e+03,1.404262999999999920e+03,6.676819999999999709e+03,1.057300000000000040e+01,1.057300000000000040e+01,5.573980000000000246e+02,2.880000000000000000e+02,5.601059999999999945e+02,1.266999999999999904e+00,9.979999999999999982e-01,6.754999999999999893e+00,1.018999999999999906e+00,2.179999999999999993e-01,2.020000000000000129e-01,9.979999999999999982e-01,1.000000000000000000e+00
3.144000000000000128e+00,9.000000000000000000e+00,8.380076999999999316e+03,1.386761999999999944e+03,7.135887999999999920e+03,6.037100000000000222e+01,6.037100000000000222e+01,5.947340000000000373e+02,2.880000000000000000e+02,5.851250000000000000e+02,1.387999999999999901e+00,9.979999999999999982e-01,7.487000000000000099e+00,1.020000000000000018e+00,1.262700000000000067e+01,2.500000000000000000e-01,9.529999999999999583e-01,9.869999999999999885e-01
2.088000000000000078e+00,6.000000000000000000e+00,3.921036000000000058e+03,1.388896999999999935e+03,6.776149000000000342e+03,3.044699999999999918e+01,3.044699999999999918e+01,5.263849999999999909e+02,2.880000000000000000e+02,5.623260000000000218e+02,1.241999999999999993e+00,9.979999999999999982e-01,6.719999999999999751e+00,1.020000000000000018e+00,0.000000000000000000e+00,1.549999999999999989e-01,9.829999999999999849e-01,9.799999999999999822e-01
1.137999999999999901e+00,3.000000000000000000e+00,1.543540999999999940e+03,1.395911000000000058e+03,6.711640000000000327e+03,1.024000000000000021e+01,1.024000000000000021e+01,4.914359999999999786e+02,2.880000000000000000e+02,5.557709999999999582e+02,1.151000000000000023e+00,9.979999999999999982e-01,6.208999999999999631e+00,1.018999999999999906e+00,0.000000000000000000e+00,1.100000000000000006e-01,9.569999999999999618e-01,9.819999999999999840e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.099448099999999977e+04,3.087548999999999978e+03,9.326619000000000597e+03,4.380079999999999814e+02,4.380079999999999814e+02,9.252150000000000318e+02,2.880000000000000000e+02,7.371789999999999736e+02,3.556000000000000050e+00,9.979999999999999982e-01,1.811499999999999844e+01,1.040999999999999925e+00,5.997099999999999653e+01,1.187000000000000055e+00,9.519999999999999574e-01,1.000000000000000000e+00
6.174999999999999822e+00,1.800000000000000000e+01,2.979377200000000084e+04,2.307364000000000033e+03,8.831346999999999753e+03,2.462889999999999873e+02,2.462889999999999873e+02,7.937150000000000318e+02,2.880000000000000000e+02,6.747709999999999582e+02,2.500000000000000000e+00,9.979999999999999982e-01,1.329100000000000037e+01,1.030000000000000027e+00,3.534199999999999875e+01,6.999999999999999556e-01,9.519999999999999574e-01,9.799999999999999822e-01
1.137999999999999901e+00,3.000000000000000000e+00,3.596157999999999902e+03,1.385763999999999896e+03,6.628572000000000116e+03,9.551000000000000156e+00,9.551000000000000156e+00,5.429679999999999609e+02,2.880000000000000000e+02,5.582110000000000127e+02,1.225999999999999979e+00,9.979999999999999982e-01,6.639999999999999680e+00,1.018999999999999906e+00,5.246999999999999886e+00,1.809999999999999942e-01,9.949999999999999956e-01,9.819999999999999840e-01
2.088000000000000078e+00,6.000000000000000000e+00,5.283621000000000095e+03,1.394415999999999940e+03,6.830157000000000153e+03,3.154700000000000060e+01,3.154700000000000060e+01,5.540249999999999773e+02,2.880000000000000000e+02,5.667069999999999936e+02,1.286999999999999922e+00,9.979999999999999982e-01,6.871999999999999886e+00,1.020000000000000018e+00,0.000000000000000000e+00,1.940000000000000058e-01,9.779999999999999805e-01,9.959999999999999964e-01
2.088000000000000078e+00,6.000000000000000000e+00,4.436847999999999956e+03,1.393113000000000056e+03,6.781561999999999898e+03,3.125700000000000145e+01,3.125700000000000145e+01,5.386559999999999491e+02,2.880000000000000000e+02,5.642369999999999663e+02,1.260999999999999899e+00,9.979999999999999982e-01,6.815000000000000391e+00,1.020000000000000018e+00,0.000000000000000000e+00,1.710000000000000131e-01,9.839999999999999858e-01,9.819999999999999840e-01
2.088000000000000078e+00,6.000000000000000000e+00,6.216488999999999578e+03,1.353088999999999942e+03,6.778990999999999985e+03,2.391600000000000037e+01,2.391600000000000037e+01,5.826680000000000064e+02,2.880000000000000000e+02,5.659969999999999573e+02,1.304999999999999938e+00,9.979999999999999982e-01,6.983999999999999986e+00,1.020000000000000018e+00,2.000100000000000122e+01,2.479999999999999982e-01,9.929999999999999938e-01,9.989999999999999991e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277242699999999604e+04,3.560393000000000029e+03,9.740557000000000698e+03,6.451069999999999709e+02,6.451069999999999709e+02,1.042820999999999913e+03,2.880000000000000000e+02,7.685359999999999445e+02,4.533999999999999808e+00,9.979999999999999982e-01,2.256400000000000006e+01,1.052000000000000046e+00,8.655200000000000671e+01,1.713000000000000078e+00,9.989999999999999991e-01,9.959999999999999964e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277232600000000093e+04,3.560407999999999902e+03,9.763146000000000640e+03,6.450910000000000082e+02,6.450910000000000082e+02,1.076903000000000020e+03,2.880000000000000000e+02,7.786589999999999918e+02,4.509000000000000341e+00,9.979999999999999982e-01,2.257999999999999829e+01,1.050000000000000044e+00,8.926699999999999591e+01,1.766999999999999904e+00,9.729999999999999760e-01,9.889999999999999902e-01
5.139999999999999680e+00,1.500000000000000000e+01,2.163121800000000076e+04,1.924327999999999975e+03,8.484349000000000160e+03,1.752930000000000064e+02,1.752930000000000064e+02,7.050370000000000346e+02,2.880000000000000000e+02,6.371029999999999518e+02,2.081999999999999851e+00,9.979999999999999982e-01,1.107300000000000040e+01,1.026000000000000023e+00,2.501200000000000045e+01,4.949999999999999956e-01,9.739999999999999769e-01,9.889999999999999902e-01
7.147999999999999687e+00,2.100000000000000000e+01,3.900814100000000326e+04,2.678014000000000124e+03,9.116218999999999141e+03,3.325020000000000095e+02,3.325020000000000095e+02,8.134550000000000409e+02,2.880000000000000000e+02,6.841970000000000027e+02,2.987000000000000099e+00,9.979999999999999982e-01,1.563899999999999935e+01,1.036000000000000032e+00,4.339099999999999824e+01,8.589999999999999858e-01,9.949999999999999956e-01,9.859999999999999876e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277545100000000093e+04,3.560422000000000025e+03,9.772239999999999782e+03,6.447989999999999782e+02,6.447989999999999782e+02,1.081044000000000096e+03,2.880000000000000000e+02,7.804039999999999964e+02,4.498000000000000220e+00,9.979999999999999982e-01,2.246000000000000085e+01,1.050000000000000044e+00,8.942400000000000659e+01,1.770000000000000018e+00,9.669999999999999707e-01,9.919999999999999929e-01
5.139999999999999680e+00,1.500000000000000000e+01,2.163404599999999846e+04,1.924315000000000055e+03,8.488693999999999505e+03,1.752599999999999909e+02,1.752599999999999909e+02,7.221069999999999709e+02,2.880000000000000000e+02,6.423769999999999527e+02,2.080000000000000071e+00,9.979999999999999982e-01,1.116600000000000037e+01,1.026000000000000023e+00,2.590399999999999991e+01,5.130000000000000115e-01,9.599999999999999645e-01,9.789999999999999813e-01
1.137999999999999901e+00,3.000000000000000000e+00,9.677240000000000464e+02,1.317530999999999949e+03,6.701542999999999665e+03,5.809999999999999609e+00,5.809999999999999609e+00,4.921100000000000136e+02,2.880000000000000000e+02,5.519030000000000200e+02,1.118999999999999995e+00,9.979999999999999982e-01,6.008000000000000007e+00,1.018999999999999906e+00,2.409100000000000108e+01,1.320000000000000062e-01,9.509999999999999565e-01,9.929999999999999938e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277481399999999849e+04,3.560414999999999964e+03,9.765316999999999098e+03,6.451349999999999909e+02,6.451349999999999909e+02,1.072353000000000065e+03,2.880000000000000000e+02,7.777279999999999518e+02,4.506000000000000227e+00,9.979999999999999982e-01,2.248000000000000043e+01,1.050000000000000044e+00,8.877299999999999613e+01,1.756999999999999895e+00,9.739999999999999769e-01,9.929999999999999938e-01
6.174999999999999822e+00,1.800000000000000000e+01,2.979431999999999971e+04,2.307306999999999789e+03,8.831451999999999316e+03,2.462839999999999918e+02,2.462839999999999918e+02,7.667659999999999627e+02,2.880000000000000000e+02,6.671169999999999618e+02,2.500999999999999890e+00,9.979999999999999982e-01,1.309099999999999930e+01,1.030000000000000027e+00,3.371200000000000330e+01,6.670000000000000373e-01,9.679999999999999716e-01,9.969999999999999973e-01
3.144000000000000128e+00,9.000000000000000000e+00,8.380207000000000335e+03,1.386762999999999920e+03,7.145970000000000255e+03,6.036699999999999733e+01,6.036699999999999733e+01,5.810720000000000027e+02,2.880000000000000000e+02,5.813880000000000337e+02,1.387000000000000011e+00,9.979999999999999982e-01,7.405999999999999694e+00,1.020000000000000018e+00,1.207499999999999929e+01,2.389999999999999902e-01,9.619999999999999662e-01,9.989999999999999991e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.099392500000000291e+04,3.087485000000000127e+03,9.305069999999999709e+03,4.380090000000000146e+02,4.380090000000000146e+02,9.248830000000000382e+02,2.880000000000000000e+02,7.315249999999999773e+02,3.589999999999999858e+00,9.979999999999999982e-01,1.855900000000000105e+01,1.042000000000000037e+00,6.055899999999999750e+01,1.199000000000000066e+00,9.779999999999999805e-01,9.829999999999999849e-01
4.160999999999999588e+00,1.200000000000000000e+01,1.472061000000000058e+04,1.547460000000000036e+03,7.758944000000000415e+03,1.137510000000000048e+02,1.137510000000000048e+02,6.267000000000000455e+02,2.880000000000000000e+02,6.029230000000000018e+02,1.659999999999999920e+00,9.979999999999999982e-01,8.842000000000000526e+00,1.022999999999999909e+00,1.655999999999999872e+01,3.280000000000000138e-01,9.839999999999999858e-01,9.969999999999999973e-01
5.139999999999999680e+00,1.500000000000000000e+01,2.163140799999999945e+04,1.924323000000000093e+03,8.483584000000000742e+03,1.752959999999999923e+02,1.752959999999999923e+02,7.104339999999999691e+02,2.880000000000000000e+02,6.385560000000000400e+02,2.081999999999999851e+00,9.979999999999999982e-01,1.111400000000000077e+01,1.026000000000000023e+00,2.530499999999999972e+01,5.010000000000000009e-01,9.709999999999999742e-01,9.849999999999999867e-01
7.147999999999999687e+00,2.100000000000000000e+01,3.899135700000000361e+04,2.678072999999999865e+03,9.127166999999999462e+03,3.322810000000000059e+02,3.322810000000000059e+02,8.250549999999999500e+02,2.880000000000000000e+02,6.901789999999999736e+02,2.971999999999999975e+00,9.979999999999999982e-01,1.553599999999999959e+01,1.036000000000000032e+00,4.396399999999999864e+01,8.699999999999999956e-01,9.739999999999999769e-01,9.879999999999999893e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.278021499999999651e+04,3.560434999999999945e+03,9.787174999999999272e+03,6.448719999999999573e+02,6.448719999999999573e+02,1.088226000000000113e+03,2.880000000000000000e+02,7.834450000000000500e+02,4.480000000000000426e+00,9.979999999999999982e-01,2.226300000000000168e+01,1.048999999999999932e+00,8.970300000000000296e+01,1.776000000000000023e+00,9.569999999999999618e-01,9.969999999999999973e-01
2.088000000000000078e+00,6.000000000000000000e+00,4.587600999999999658e+03,1.344246000000000095e+03,6.813162999999999556e+03,2.234100000000000108e+01,2.234100000000000108e+01,5.687999999999999545e+02,2.880000000000000000e+02,5.690710000000000264e+02,1.252000000000000002e+00,9.979999999999999982e-01,6.783999999999999808e+00,1.018999999999999906e+00,2.361499999999999844e+01,2.190000000000000002e-01,9.579999999999999627e-01,9.839999999999999858e-01
1.137999999999999901e+00,3.000000000000000000e+00,7.239783999999999651e+03,1.376578999999999951e+03,6.725662000000000262e+03,9.170999999999999375e+00,9.170999999999999375e+00,6.595940000000000509e+02,2.880000000000000000e+02,5.795030000000000427e+02,1.332999999999999963e+00,9.979999999999999982e-01,7.221000000000000085e+00,1.018999999999999906e+00,3.943999999999999950e+00,3.150000000000000022e-01,9.539999999999999591e-01,9.879999999999999893e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.099275600000000122e+04,3.087442000000000007e+03,9.301452999999999520e+03,4.380649999999999977e+02,4.380649999999999977e+02,8.958819999999999482e+02,2.880000000000000000e+02,7.230960000000000036e+02,3.592000000000000082e+00,9.979999999999999982e-01,1.830199999999999960e+01,1.042000000000000037e+00,5.827499999999999858e+01,1.153999999999999915e+00,9.969999999999999973e-01,9.989999999999999991e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.098902700000000186e+04,3.087264999999999873e+03,9.295170000000000073e+03,4.379580000000000268e+02,4.379580000000000268e+02,9.210249999999999773e+02,2.880000000000000000e+02,7.281079999999999472e+02,3.604000000000000092e+00,9.979999999999999982e-01,1.871300000000000097e+01,1.042000000000000037e+00,6.050999999999999801e+01,1.197999999999999954e+00,9.919999999999999929e-01,9.779999999999999805e-01
1.137999999999999901e+00,3.000000000000000000e+00,6.457599000000000160e+03,1.333980999999999995e+03,6.677143000000000029e+03,6.636000000000000121e+00,6.636000000000000121e+00,6.303269999999999982e+02,2.880000000000000000e+02,5.696459999999999582e+02,1.300000000000000044e+00,9.979999999999999982e-01,6.982999999999999652e+00,1.018999999999999906e+00,2.448999999999999844e+01,3.019999999999999907e-01,9.759999999999999787e-01,9.989999999999999991e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.275516300000000047e+04,3.560358000000000175e+03,9.728882999999999811e+03,6.448150000000000546e+02,6.448150000000000546e+02,1.066567999999999984e+03,2.880000000000000000e+02,7.737509999999999764e+02,4.549999999999999822e+00,9.979999999999999982e-01,2.306599999999999895e+01,1.050999999999999934e+00,8.911100000000000421e+01,1.764000000000000012e+00,9.929999999999999938e-01,9.759999999999999787e-01
7.147999999999999687e+00,2.100000000000000000e+01,3.899552900000000227e+04,2.678072999999999865e+03,9.125425999999999476e+03,3.323539999999999850e+02,3.323539999999999850e+02,8.108650000000000091e+02,2.880000000000000000e+02,6.856660000000000537e+02,2.975000000000000089e+00,9.979999999999999982e-01,1.545400000000000063e+01,1.036000000000000032e+00,4.301800000000000068e+01,8.519999999999999796e-01,9.849999999999999867e-01,9.949999999999999956e-01
2.088000000000000078e+00,6.000000000000000000e+00,3.310688999999999851e+03,1.349490999999999985e+03,6.819550000000000182e+03,2.323100000000000165e+01,2.323100000000000165e+01,5.255560000000000400e+02,2.880000000000000000e+02,5.624560000000000173e+02,1.211000000000000076e+00,9.979999999999999982e-01,6.525000000000000355e+00,1.018999999999999906e+00,1.867000000000000171e+01,1.660000000000000087e-01,9.609999999999999654e-01,9.879999999999999893e-01
7.147999999999999687e+00,2.100000000000000000e+01,3.897842500000000291e+04,2.678081000000000131e+03,9.140032999999999447e+03,3.321390000000000100e+02,3.321390000000000100e+02,8.240739999999999554e+02,2.880000000000000000e+02,6.930209999999999582e+02,2.955000000000000071e+00,9.979999999999999982e-01,1.530300000000000082e+01,1.034999999999999920e+00,4.362800000000000011e+01,8.639999999999999902e-01,9.589999999999999636e-01,9.989999999999999991e-01
6.174999999999999822e+00,1.800000000000000000e+01,2.976159200000000055e+04,2.306827999999999975e+03,8.785045000000000073e+03,2.459939999999999998e+02,2.459939999999999998e+02,7.649640000000000555e+02,2.880000000000000000e+02,6.625560000000000400e+02,2.516999999999999904e+00,9.979999999999999982e-01,1.332099999999999973e+01,1.030999999999999917e+00,3.383800000000000097e+01,6.700000000000000400e-01,9.989999999999999991e-01,9.839999999999999858e-01
2.088000000000000078e+00,6.000000000000000000e+00,6.707552999999999884e+03,1.384402000000000044e+03,6.787390999999999622e+03,2.968100000000000094e+01,2.968100000000000094e+01,5.942930000000000064e+02,2.880000000000000000e+02,5.703250000000000455e+02,1.328999999999999959e+00,9.979999999999999982e-01,7.150999999999999801e+00,1.020000000000000018e+00,4.232999999999999652e+00,2.489999999999999991e-01,9.889999999999999902e-01,9.909999999999999920e-01
5.139999999999999680e+00,1.500000000000000000e+01,2.163383899999999994e+04,1.924315000000000055e+03,8.487731999999999971e+03,1.752599999999999909e+02,1.752599999999999909e+02,7.215729999999999791e+02,2.880000000000000000e+02,6.421269999999999527e+02,2.080999999999999961e+00,9.979999999999999982e-01,1.116699999999999982e+01,1.026000000000000023e+00,2.588100000000000023e+01,5.120000000000000107e-01,9.609999999999999654e-01,9.789999999999999813e-01
5.139999999999999680e+00,1.500000000000000000e+01,2.163551499999999942e+04,1.924346999999999980e+03,8.501130999999999403e+03,1.753259999999999934e+02,1.753259999999999934e+02,7.012060000000000173e+02,2.880000000000000000e+02,6.377219999999999800e+02,2.076999999999999957e+00,9.979999999999999982e-01,1.095899999999999963e+01,1.026000000000000023e+00,2.473199999999999932e+01,4.899999999999999911e-01,9.649999999999999689e-01,9.979999999999999982e-01
2.088000000000000078e+00,6.000000000000000000e+00,2.879652999999999793e+03,1.369851000000000113e+03,6.783216999999999643e+03,2.688400000000000034e+01,2.688400000000000034e+01,5.038419999999999845e+02,2.880000000000000000e+02,5.592039999999999509e+02,1.201999999999999957e+00,9.979999999999999982e-01,6.501000000000000334e+00,1.018999999999999906e+00,6.618999999999999773e+00,1.310000000000000053e-01,9.739999999999999769e-01,9.799999999999999822e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277772999999999593e+04,3.560429000000000087e+03,9.780476000000000568e+03,6.448600000000000136e+02,6.448600000000000136e+02,1.086166999999999916e+03,2.880000000000000000e+02,7.823429999999999609e+02,4.488000000000000433e+00,9.979999999999999982e-01,2.236799999999999855e+01,1.050000000000000044e+00,8.969400000000000261e+01,1.776000000000000023e+00,9.609999999999999654e-01,9.939999999999999947e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.098708400000000256e+04,3.087213000000000193e+03,9.298773999999999432e+03,4.380350000000000250e+02,4.380350000000000250e+02,9.301330000000000382e+02,2.880000000000000000e+02,7.313400000000000318e+02,3.600000000000000089e+00,9.979999999999999982e-01,1.874299999999999855e+01,1.042000000000000037e+00,6.115400000000000347e+01,1.211000000000000076e+00,9.829999999999999849e-01,9.749999999999999778e-01
3.144000000000000128e+00,9.000000000000000000e+00,8.377800999999999476e+03,1.386750000000000000e+03,7.099202000000000226e+03,6.033700000000000330e+01,6.033700000000000330e+01,5.771340000000000146e+02,2.880000000000000000e+02,5.785449999999999591e+02,1.389999999999999902e+00,9.979999999999999982e-01,7.442000000000000171e+00,1.020000000000000018e+00,1.194200000000000017e+01,2.359999999999999876e-01,9.779999999999999805e-01,9.949999999999999956e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277555400000000373e+04,3.560413000000000011e+03,9.762558999999999287e+03,6.447809999999999491e+02,6.447809999999999491e+02,1.066229000000000042e+03,2.880000000000000000e+02,7.760109999999999673e+02,4.509000000000000341e+00,9.979999999999999982e-01,2.245299999999999940e+01,1.050999999999999934e+00,8.825600000000000023e+01,1.747000000000000108e+00,9.779999999999999805e-01,9.949999999999999956e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.099405000000000291e+04,3.087501000000000204e+03,9.307591000000000349e+03,4.379460000000000264e+02,4.379460000000000264e+02,9.185879999999999654e+02,2.880000000000000000e+02,7.305399999999999636e+02,3.584999999999999964e+00,9.979999999999999982e-01,1.843499999999999872e+01,1.042000000000000037e+00,5.997399999999999665e+01,1.187000000000000055e+00,9.779999999999999805e-01,9.889999999999999902e-01
1.137999999999999901e+00,3.000000000000000000e+00,1.346846999999999980e+03,1.391203999999999951e+03,6.712199999999999818e+03,9.977000000000000313e+00,9.977000000000000313e+00,4.882950000000000159e+02,2.880000000000000000e+02,5.557060000000000173e+02,1.141999999999999904e+00,9.979999999999999982e-01,6.173000000000000043e+00,1.018999999999999906e+00,0.000000000000000000e+00,1.059999999999999970e-01,9.529999999999999583e-01,9.799999999999999822e-01
5.139999999999999680e+00,1.500000000000000000e+01,2.163392299999999886e+04,1.924332000000000107e+03,8.492897999999999229e+03,1.752719999999999914e+02,1.752719999999999914e+02,7.082519999999999527e+02,2.880000000000000000e+02,6.388930000000000291e+02,2.079000000000000181e+00,9.979999999999999982e-01,1.105000000000000071e+01,1.026000000000000023e+00,2.514699999999999847e+01,4.979999999999999982e-01,9.659999999999999698e-01,9.899999999999999911e-01
1.137999999999999901e+00,3.000000000000000000e+00,6.966420000000000528e+02,1.349551999999999907e+03,6.641996000000000095e+03,7.511999999999999567e+00,7.511999999999999567e+00,4.702930000000000064e+02,2.880000000000000000e+02,5.486670000000000300e+02,1.112999999999999989e+00,9.979999999999999982e-01,6.027999999999999581e+00,1.018999999999999906e+00,9.673000000000000043e+00,9.500000000000000111e-02,9.699999999999999734e-01,9.779999999999999805e-01
2.088000000000000078e+00,6.000000000000000000e+00,6.773914999999999964e+03,1.363109999999999900e+03,6.789291000000000167e+03,2.574200000000000088e+01,2.574200000000000088e+01,5.961710000000000491e+02,2.880000000000000000e+02,5.688830000000000382e+02,1.322999999999999954e+00,9.979999999999999982e-01,7.091999999999999638e+00,1.020000000000000018e+00,1.574900000000000055e+01,2.620000000000000107e-01,9.899999999999999911e-01,9.979999999999999982e-01
9.300000000000000711e+00,2.700000000000000000e+01,7.277345500000000175e+04,3.560398999999999887e+03,9.749467000000000553e+03,6.451230000000000473e+02,6.451230000000000473e+02,1.053207000000000107e+03,2.880000000000000000e+02,7.717830000000000155e+02,4.524000000000000021e+00,9.979999999999999982e-01,2.253099999999999881e+01,1.050999999999999934e+00,8.733499999999999375e+01,1.729000000000000092e+00,9.899999999999999911e-01,9.949999999999999956e-01
8.205999999999999517e+00,2.400000000000000000e+01,5.099380799999999726e+04,3.087494000000000142e+03,9.307322000000000116e+03,4.379750000000000227e+02,4.379750000000000227e+02,9.151839999999999691e+02,2.880000000000000000e+02,7.295950000000000273e+02,3.584999999999999964e+00,9.979999999999999982e-01,1.840200000000000102e+01,1.042000000000000037e+00,5.970199999999999818e+01,1.181999999999999940e+00,9.799999999999999822e-01,9.909999999999999920e-01
7.147999999999999687e+00,2.100000000000000000e+01,3.898243299999999726e+04,2.678079999999999927e+03,9.134509000000000015e+03,3.321650000000000205e+02,3.321650000000000205e+02,8.317329999999999472e+02,2.880000000000000000e+02,6.938809999999999718e+02,2.962000000000000188e+00,9.979999999999999982e-01,1.545899999999999963e+01,1.034999999999999920e+00,4.426800000000000068e+01,8.760000000000000009e-01,9.609999999999999654e-01,9.899999999999999911e-01
7.147999999999999687e+00,2.100000000000000000e+01,3.900917500000000291e+04,2.678007000000000062e+03,9.115790999999999258e+03,3.324499999999999886e+02,3.324499999999999886e+02,8.111789999999999736e+02,2.880000000000000000e+02,6.834379999999999882e+02,2.987999999999999989e+00,9.979999999999999982e-01,1.562800000000000011e+01,1.036000000000000032e+00,4.324099999999999966e+01,8.559999999999999831e-01,9.969999999999999973e-01,9.869999999999999885e-01
